,Unnamed: 0,Q1,Q2A1,Q2A2,Q2A3,Q2A4,Q2A5,Q2_1,Q3A1,Q3A2,Q3A3,Q3A4,Q3B1,Q3B2,Q4,Q4_1A1,Q4_1A2,Q4_1A3,Q4_1A4,Q4_1A5,Q4_1A6,Q4_1A7,Q4_1A8,Q4_1A9,Q4_1A10,Q5_1,Q5_2A1,Q5_2A2,Q5_2A3,Q6_1A1,Q6_1A2,Q6_1A3,Q6_2A1,Q6_2A2,Q6_2A3,Q6_3A1,Q6_3A2,Q6_3A3,Q7,Q8A1,Q8A2,Q8A3,Q9_1A1,Q9_1A2,Q9_1A3,Q9_1A4,Q9_1A5,Q9_1A6,Q9_1A7,Q9_1A8,Q9_1A9,Q9_1A10,Q9_1A11,Q9_1A12,Q9_1A13,Q9_1A14,Q9_1A15,Q9_1A16,Q9_1A17,Q9_1A18,Q9_1A19,Q9_1A20,Q9_2A1,Q9_2A2,Q9_2A3,Q10_1A1,Q10_1A2,Q10_1A3,Q10_1A4,Q10_1A5,Q10_1A6,Q10_1A7,Q10_1A8,Q10_1A9,Q10_1A10,Q10_1A11,Q10_1A12,Q10_1A13,Q10_1A14,Q10_1A15,Q10_1A16,Q10_1A17,Q10_1B1,Q10_1B2,Q10_1B3,Q10_1B4,Q10_1B5,Q10_1B6,Q10_1B7,Q10_1B8,Q10_2_1A1,Q10_2_2A1,Q10_2_3A1,Q10_2_4A1,Q10_2_5A1,Q10_2_6A1,Q10_2_7A1,Q10_2_8A1,Q10_2_9A1,Q10_2_10A1,Q10_2_11A1,Q10_2_12A1,Q10_2_13A1,Q10_2_14A1,Q10_2_15A1,Q10_2_16A1,Q10_2_17A1,MQ10_2_1A1,MQ10_2_2A1,MQ10_2_3A1,MQ10_2_4A1,MQ10_2_5A1,MQ10_2_6A1,MQ10_2_7A1,MQ10_2_8A1,MQ10_2_9A1,MQ10_2_10A1,MQ10_2_11A1,MQ10_2_12A1,MQ10_2_13A1,MQ10_2_14A1,MQ10_2_15A1,MQ10_2_16A1,MQ10_2_17A1,Q10_2_1A2,Q10_2_2A2,Q10_2_3A2,Q10_2_4A2,Q10_2_5A2,Q10_2_6A2,Q10_2_7A2,Q10_2_8A2,Q10_2_9A2,Q10_2_10A2,Q10_2_11A2,Q10_2_12A2,Q10_2_13A2,Q10_2_14A2,Q10_2_15A2,Q10_2_16A2,Q10_2_17A2,MQ10_2_1A2,MQ10_2_2A2,MQ10_2_3A2,MQ10_2_4A2,MQ10_2_5A2,MQ10_2_6A2,MQ10_2_7A2,MQ10_2_8A2,MQ10_2_9A2,MQ10_2_10A2,MQ10_2_11A2,MQ10_2_12A2,MQ10_2_13A2,MQ10_2_14A2,MQ10_2_15A2,MQ10_2_16A2,MQ10_2_17A2,Q10_3A1,MQ10_3A1,CQ10_3A1,Q10_3A2,MQ10_3A2,CQ10_3A2,Q10_4A1,Q10_4A2,Q10_4A3,Q10_4A4,Q10_4A5,Q10_4A6,Q10_4A7,Q10_4A8,Q10_4A9,Q10_4A10,Q10_4A11,Q10_4A12,Q10_4A13,Q10_4A14,Q10_4A15,Q10_4A16,Q10_4A17,Q10_4A18,Q10_4A19,Q10_4A20,Q10_4A21,Q10_4A22,Q10_4A23,Q10_4A24,Q10_4A25,Q10_4A26,Q10_4A27,Q10_4A28,Q10_4A29,Q10_4A30,Q10_5A1,Q10_5A2,Q10_5A3,Q10_5A4,Q10_5A5,Q10_5A6,Q10_5A7,Q10_5A8,Q10_5A9,Q10_5_1,Q10_5_2,Q10_5_3,Q10_5_4,Q10_5_5,Q10_5_6,Q10_5_7,Q10_5_8,Q11A1,Q11A2,Q11A3,Q12_1A1,Q12_1A2,Q12_1A3,Q12_2A1,Q12_2A2,Q12_2A3,Q13,Q14_1T,Q14_1A,Q14_1B,Q14_1C,Q14_2_1,Q14_2_2,Q14_2_3,Q14_2_4,Q14_2_5,Q14_2_6,Q14_2_7,Q14_2_8,Q14_2_9,MQ14_1T,MQ14_1A,MQ14_1B,MQ14_1C,MQ14_2_1,MQ14_2_2,MQ14_2_3,MQ14_2_4,MQ14_2_5,MQ14_2_6,MQ14_2_7,MQ14_2_8,MQ14_2_9,CQ14_1T,CQ14_1A,CQ14_1B,CQ14_1C,CQ14_2_1,CQ14_2_2,CQ14_2_3,CQ14_2_4,CQ14_2_5,CQ14_2_6,CQ14_2_7,CQ14_2_8,CQ14_2_9,I_Q14_1T,I_Q14_2_1,I_Q14_2_3,I_Q14_2_4,I_Q14_2_5,I_Q14_2_6,I_Q14_2_7,I_Q14_2_8,I_Q14_2_9,I_MQ14_1T,I_MQ14_2_1,I_MQ14_2_3,I_MQ14_2_4,I_MQ14_2_5,I_MQ14_2_6,I_MQ14_2_7,I_MQ14_2_8,I_MQ14_2_9,I_CQ14_1T,I_CQ14_2_1,I_CQ14_2_3,I_CQ14_2_4,I_CQ14_2_5,I_CQ14_2_6,I_CQ14_2_7,I_CQ14_2_8,I_CQ14_2_9,G_Q14_1T,G_Q14_2_2,G_Q14_2_3,G_Q14_2_4,G_Q14_2_5,G_Q14_2_6,G_Q14_2_7,G_Q14_2_8,G_Q14_2_9,G_MQ14_1T,G_MQ14_2_2,G_MQ14_2_3,G_MQ14_2_4,G_MQ14_2_5,G_MQ14_2_6,G_MQ14_2_7,G_MQ14_2_8,G_MQ14_2_9,G_CQ14_1T,G_CQ14_2_2,G_CQ14_2_3,G_CQ14_2_4,G_CQ14_2_5,G_CQ14_2_6,G_CQ14_2_7,G_CQ14_2_8,G_CQ14_2_9,A_Q14_1T,A_Q14_2_2,A_Q14_2_3,A_Q14_2_4,A_Q14_2_5,A_Q14_2_6,A_Q14_2_7,A_Q14_2_8,A_Q14_2_9,A_MQ14_1T,A_MQ14_2_2,A_MQ14_2_3,A_MQ14_2_4,A_MQ14_2_5,A_MQ14_2_6,A_MQ14_2_7,A_MQ14_2_8,A_MQ14_2_9,A_CQ14_1T,A_CQ14_2_2,A_CQ14_2_3,A_CQ14_2_4,A_CQ14_2_5,A_CQ14_2_6,A_CQ14_2_7,A_CQ14_2_8,A_CQ14_2_9,GA_Q14_2_1T,GA_Q14_2_2,GA_Q14_2_3,GA_Q14_2_4,GA_Q14_2_5,GA_Q14_2_6,GA_Q14_2_7,GA_Q14_2_8,GA_Q14_2_9,GA_MQ14_1T,GA_MQ14_2_2,GA_MQ14_2_3,GA_MQ14_2_4,GA_MQ14_2_5,GA_MQ14_2_6,GA_MQ14_2_7,GA_MQ14_2_8,GA_MQ14_2_9,GA_CQ14_1T,GA_CQ14_2_2,GA_CQ14_2_3,GA_CQ14_2_4,GA_CQ14_2_5,GA_CQ14_2_6,GA_CQ14_2_7,GA_CQ14_2_8,GA_CQ14_2_9,DAY_MQ14_1T,DAY_I_MQ14_1T,DAY_A_MQ14_1T,DAY_GA_MQ14_1T,DAY_CQ14_1T,DAY_I_CQ14_1T,DAY_A_CQ14_1T,DAY_GA_CQ14_1T,Q15_1,Q15_2A1,Q15_2A2,Q15_2A3,Q15_2A4,Q15_2A5,Q15_2A6,Q15_2A7,Q15_2A8,Q15_2A9,Q15_2A10,Q15_2A11,Q15_2A12,Q16,Q17,Q18A1,Q18A2,Q19,Q20_1,Q20_2A1,Q20_2A2,Q20_2A3,ID,D_MON,D_QUA,D_COU,D_GEN,D_AGE,D_Q5_1,D_Q13,D_Q1,DD_Q1,WT,COUNTRY,CITY,QQ_1,QQ_2,QQ_3,QQ_4,QQ_5,QQ_6,QQ_7,QQ_8,QQ_9,QQ_10,QQ_11,QQ_12,QQ_13,QQ_14,Q16_a
15543,15544,2,3.0,,,,,6.0,1.0,,,,,,1,,,,,,,,,,,1,2.0,3.0,,1,,,1.0,,,1,2.0,,2,1,,,1,2.0,5.0,,,,,,,,,,,,,,,,,,2,5.0,1.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,2,2.0,2,3,3.0,3,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2.0,,,,,,,,57,,,1,11.0,,13.0,2.0,1.0,2,120.0,0.0,120.0,0.0,,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,1,1,1,1,,1.0,1,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,120.0,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,120.0,24.0,24.0,60.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,40.0,,40.0,,1.0,,1.0,,4,1,3,3,4,5,4,4,3,2,3,4,4,3,3,3,3,,1.0,2.0,,,5028,6,2,18,1,2,1,2,2,2,0.72554062952622,66,5006,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15551,15552,2,3.0,,,,,2.0,,2.0,3.0,4.0,5.0,20.0,2,,,,,,,,,,21.0,1,3.0,5.0,15.0,6,,,,,,3,5.0,2.0,4,4,5.0,1.0,1,2.0,3.0,8.0,9.0,,,,,,,,,,,,,,,,3,1.0,2.0,1.0,,,,,,,,,,,,,,,16.0,,1.0,,,,,,,8.0,4.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,,,,,,,,5.0,5.0,,,,,,,,,,,,,,,,5.0,8,8.0,8,9,9.0,9,1,8.0,9.0,10.0,2.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,1,3.0,,,,,,,,4.0,,4.0,,,,,,1,2.0,57.0,2,3.0,4.0,2.0,15.0,13.0,1,1742.84,973.94,768.9,0.0,512.6,,512.6,512.6,128.15,0.0,76.89,0.0,0.0,1742.84,973.94,768.9,0.0,512.6,,512.6,512.6,128.15,0.0,76.89,0.0,0.0,4,2,2,1,4.0,,5,4,3,1,3,1,1,1742.84,512.6,512.6,512.6,128.15,0.0,76.89,0.0,0.0,1742.84,512.6,512.6,512.6,128.15,0.0,76.89,0.0,0.0,4.0,4.0,5.0,4.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.64888888888902,193.64888888888902,,,2.0,2.0,,,4,4,3,5,5,5,3,5,4,1,4,4,3,5,4,4,3,1845360.0,,,,,5029,2,1,7,2,4,1,1,2,2,0.26793059275114,30,5531,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1
15563,15564,2,3.0,,,,,3.0,1.0,,,,,,1,,,,,,,,,,,1,3.0,13.0,5.0,3,1.0,5.0,3.0,4.0,1.0,1,5.0,2.0,4,1,4.0,7.0,2,3.0,4.0,7.0,8.0,10.0,11.0,12.0,19.0,,,,,,,,,,,,3,10.0,11.0,1.0,,,4.0,,,,,,,,,,,,16.0,,1.0,,3.0,,,,,8.0,3.0,,0.0,,,,,,,,,,,,,,3.0,3.0,,0.0,,,,,,,,,,,,,,3.0,4.0,,1.0,,,,,,,,,,,,,,4.0,4.0,,1.0,,,,,,,,,,,,,,4.0,6,6.0,6,7,7.0,7,57,1.0,8.0,9.0,10.0,11.0,2.0,19.0,3.0,,,,,,,,,,,,,,,,,,,,,,1,3.0,,,,,,,,3.0,,3.0,,,,,,57,1.0,11.0,10,2.0,3.0,3.0,7.0,9.0,1,686.9580000000001,366.3776,320.5804,0.0,366.3776,,91.5944,91.5944,91.5944,0.0,45.7972,0.0,0.0,686.9580000000001,366.3776,320.5804,0.0,366.3776,,91.5944,91.5944,91.5944,0.0,45.7972,0.0,0.0,2,1,1,1,3.0,,2,3,2,1,3,1,1,686.9580000000001,366.3776,91.5944,91.5944,91.5944,0.0,45.7972,0.0,0.0,686.9580000000001,366.3776,91.5944,91.5944,91.5944,0.0,45.7972,0.0,0.0,2.0,3.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.13685714285721,98.13685714285721,,,1.0,1.0,,,5,5,5,5,5,4,4,5,5,3,4,5,5,5,5,5,5,1794100.0,,,,,5030,2,1,7,1,2,1,1,2,2,0.5684797942508,30,5531,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1
15575,15576,1,2.0,,,,,5.0,1.0,,,,,,1,,,,,,,,,,,1,3.0,5.0,15.0,1,3.0,6.0,1.0,4.0,5.0,1,3.0,4.0,4,1,5.0,8.0,3,4.0,6.0,7.0,8.0,10.0,,,,,,,,,,,,,,,4,8.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,4,4.0,4,5,5.0,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4.0,,,,,,,,57,,,13,,,,,,1,750.959,750.959,0.0,0.0,486.97,,0.0,102.52,64.075,0.0,76.89,20.504,0.0,750.959,750.959,0.0,0.0,486.97,,0.0,102.52,64.075,0.0,76.89,20.504,0.0,2,2,1,1,3.0,,1,4,2,1,3,2,1,750.959,486.97,0.0,102.52,64.075,0.0,76.89,20.504,0.0,750.959,486.97,0.0,102.52,64.075,0.0,76.89,20.504,0.0,2.0,3.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.1918,150.1918,,,2.0,2.0,,,5,5,4,4,5,5,5,5,5,3,3,5,4,5,5,4,5,1537800.0,,,,,5031,2,1,7,1,3,1,1,1,1,0.28560831478694,30,7622,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1
15587,15588,1,3.0,,,,,2.0,1.0,,,,,,1,,,,,,,,,,,1,1.0,2.0,3.0,4,6.0,,,,,1,2.0,3.0,4,4,5.0,1.0,2,5.0,8.0,,,,,,,,,,,,,,,,,,2,5.0,8.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,4,4.0,4,5,5.0,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4.0,,,,,,,,57,,,1,2.0,5.0,2.0,13.0,,2,1230.24,1230.24,0.0,0.0,,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,1230.24,1230.24,0.0,0.0,,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,3,3,1,1,,4.0,4,3,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.24,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,1230.24,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.24,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,1230.24,717.64,435.71,76.89,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,246.048,,246.048,,3.0,,3.0,,4,4,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,3075600.0,,,,,5032,2,1,7,2,3,1,2,1,1,0.37114838207865,30,5768,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
15599,15600,2,3.0,,,,,2.0,1.0,,,,,,1,,,,,,,,,,,1,1.0,15.0,3.0,2,1.0,6.0,1.0,3.0,4.0,3,4.0,5.0,4,1,2.0,3.0,2,10.0,11.0,16.0,,,,,,,,,,,,,,,,,2,10.0,11.0,1.0,,,,,,,,,,,,,,,16.0,,1.0,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,3.0,0.0,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,4.0,3,3.0,3,4,4.0,4,57,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3.0,,,,,,57,,,1,2.0,4.0,1.0,11.0,,1,595.3636,274.7832,320.5804,0.0,137.3916,,146.55104,137.3916,128.23216000000002,0.0,0.0,45.7972,0.0,595.3636,274.7832,320.5804,0.0,137.3916,,146.55104,137.3916,128.23216000000002,0.0,0.0,45.7972,0.0,2,1,1,1,2.0,,3,4,3,1,1,3,1,595.3636,137.3916,146.55104,137.3916,128.23216000000002,0.0,0.0,45.7972,0.0,595.3636,137.3916,146.55104,137.3916,128.23216000000002,0.0,0.0,45.7972,0.0,2.0,2.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.8409,148.8409,,,2.0,2.0,,,3,4,2,2,3,3,5,1,4,3,3,4,5,4,4,4,4,15000.0,,,,,5033,2,1,18,2,5,1,1,2,2,0.16571817150148999,66,5006,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
15604,15605,1,3.0,,,,,2.0,1.0,,,,,,1,,,,,,,,,,,1,5.0,6.0,11.0,1,6.0,,1.0,2.0,,2,5.0,,3,1,6.0,,3,19.0,,,,,,,,,,,,,,,,,,,19,3.0,,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,3,3.0,3,4,4.0,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3.0,,,,,,,,57,,,13,,,,,,1,368.22407999999996,192.87928,175.3448,0.0,131.5086,,0.0,140.27584,87.6724,0.0,0.0,8.76724,0.0,368.22407999999996,192.87928,175.3448,0.0,131.5086,,0.0,140.27584,87.6724,0.0,0.0,8.76724,0.0,1,1,1,1,2.0,,1,4,2,1,1,2,1,368.22407999999996,131.5086,0.0,140.27584,87.6724,0.0,0.0,8.76724,0.0,368.22407999999996,131.5086,0.0,140.27584,87.6724,0.0,0.0,8.76724,0.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05601999999999,92.05601999999999,,,1.0,1.0,,,4,4,5,3,5,2,4,4,4,4,5,5,5,4,4,4,4,,1.0,1.0,2.0,,5033,7,3,15,1,3,1,1,1,1,0.6340521344404599,62,5057,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
15611,15612,1,3.0,,,,,4.0,1.0,,,,,,1,,,,,,,,,,,1,2.0,3.0,14.0,5,7.0,,,,,1,2.0,4.0,4,1,2.0,8.0,2,3.0,8.0,,,,,,,,,,,,,,,,,,2,3.0,8.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,3,3.0,3,4,4.0,4,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,3.0,,,,,,57,,,1,3.0,2.0,2.0,15.0,,1,796.87128,732.7552,64.11608000000001,0.0,164.86992,,494.60975999999994,87.01468,50.37692,0.0,0.0,0.0,0.0,796.87128,732.7552,64.11608000000001,0.0,164.86992,,494.60975999999994,87.01468,50.37692,0.0,0.0,0.0,0.0,2,2,1,1,2.0,,4,3,2,1,1,1,1,796.87128,164.86992,494.60975999999994,87.01468,50.37692,0.0,0.0,0.0,0.0,796.87128,164.86992,494.60975999999994,87.01468,50.37692,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.21782,199.21782,,,2.0,2.0,,,3,1,1,1,1,3,4,1,1,1,3,4,5,4,4,5,3,22500.0,,,,,5034,2,1,18,2,5,1,1,1,1,0.16571817150148999,66,5006,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
15624,15625,1,2.0,,,,,7.0,1.0,,,,,,1,,,,,,,,,,,1,14.0,3.0,7.0,4,7.0,6.0,,,,3,7.0,4.0,4,1,2.0,3.0,1,2.0,,,,,,,,,,,,,,,,,,,1,2.0,,1.0,,,,,,,,,,,,,,,16.0,,1.0,,,,,,,8.0,3.0,,,,,,,,,,,,,,,,3.0,3.0,,,,,,,,,,,,,,,,3.0,4.0,,,,,,,,,,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,4.0,6,6.0,6,7,7.0,7,1,3.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,6.0,,,,,,,,1,3.0,57.0,7,10.0,,9.0,13.0,,2,317.142857142857,0.0,317.142857142857,0.0,,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,317.142857142857,0.0,317.142857142857,0.0,,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,1,1,1,1,,3.0,1,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.142857142857,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,317.142857142857,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,317.142857142857,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,317.142857142857,285.714285714286,15.714285714285701,15.714285714285701,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,45.3061224489796,,,45.3061224489796,1.0,,,1.0,4,1,4,4,4,1,4,4,4,4,4,5,5,4,4,4,4,,1.0,1.0,,,5035,3,1,15,2,3,1,3,1,1,0.45773570778481,61,5073,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15706,15707,2,2.0,,,,,2.0,1.0,,,,,,1,,,,,,,,,,,1,5.0,1.0,2.0,1,3.0,8.0,2.0,1.0,3.0,5,2.0,3.0,4,2,1.0,3.0,1,2.0,3.0,4.0,6.0,7.0,12.0,,,,,,,,,,,,,,3,2.0,1.0,1.0,,,,,,,,,,,,,,,16.0,,1.0,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,4.0,0.0,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,5.0,1.0,,,,,,,,,,,,,,,,5.0,4,4.0,4,5,5.0,5,3,1.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4.0,,,,,,,,3,,,1,2.0,,3.0,9.0,13.0,1,1316.15,71.79,1244.36,0.0,239.3,,239.3,478.6,0.0,358.95,0.0,0.0,0.0,1316.15,71.79,1244.36,0.0,239.3,,239.3,478.6,0.0,358.95,0.0,0.0,0.0,3,1,3,1,3.0,,4,4,1,4,1,1,1,1316.15,239.3,239.3,478.6,0.0,358.95,0.0,0.0,0.0,1316.15,239.3,239.3,478.6,0.0,358.95,0.0,0.0,0.0,3.0,3.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.23,263.23,,,3.0,3.0,,,5,4,4,4,4,4,4,4,5,3,3,4,4,5,5,5,5,,1.0,2.0,,,5042,11,4,7,1,5,1,1,2,2,0.7337846477647201,30,5548,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1
15716,15717,1,2.0,,,,,5.0,1.0,,,,,,2,20.0,,,,,,,,,,1,5.0,6.0,14.0,3,4.0,6.0,1.0,3.0,6.0,1,3.0,8.0,3,1,3.0,,2,3.0,4.0,6.0,,,,,,,,,,,,,,,,,3,6.0,4.0,,,,,,,,,,,,,,,,16.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.0,4,4.0,4,5,5.0,5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,4.0,,,,,,,,57,,,2,10.0,3.0,1.0,13.0,,2,1040.9256,0.0,1040.9256,0.0,,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,1040.9256,0.0,1040.9256,0.0,,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,3,1,3,1,,2.0,5,4,3,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.9256,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,1040.9256,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.9256,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,1040.9256,173.4876,555.1603200000001,173.4876,138.79008000000002,0.0,0.0,0.0,0.0,3.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,208.18511999999998,,208.18511999999998,,3.0,,3.0,,5,4,4,4,4,4,4,5,4,3,3,4,5,5,5,5,5,51688.8,1.0,2.0,,,5043,11,4,7,2,4,1,2,1,1,1.26705701046648,30,5001,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
